"","dem_vote","marital_id","state_id"
"12378",0,1,"new jersey"
"12379",0,0,"new jersey"
"12380",0,0,"new jersey"
"12381",0,1,"new jersey"
"12382",1,0,"new jersey"
"12383",0,1,"new jersey"
"12384",0,1,"new jersey"
"12385",0,0,"new jersey"
"12386",1,1,"new jersey"
"12387",0,1,"new jersey"
"12388",1,0,"new jersey"
"12389",1,0,"new jersey"
"12390",1,1,"new jersey"
"12391",1,0,"new jersey"
"12392",1,0,"new jersey"
"12393",0,1,"new jersey"
"12394",0,0,"new jersey"
"12395",1,0,"new jersey"
"12396",1,0,"new jersey"
"12397",1,1,"new jersey"
"12398",0,1,"new jersey"
"12399",0,1,"new jersey"
"12400",1,1,"new jersey"
"12401",1,1,"new jersey"
"12402",1,1,"new jersey"
"12403",0,1,"new jersey"
"12404",0,0,"new jersey"
"12405",0,1,"new jersey"
"12406",0,1,"new jersey"
"12407",0,1,"new jersey"
"12408",0,1,"new jersey"
"12409",1,1,"new jersey"
"12410",1,1,"new jersey"
"12411",0,0,"new jersey"
"12412",1,0,"new jersey"
"12413",1,0,"new jersey"
"12414",1,0,"new jersey"
"12415",1,1,"new jersey"
"12416",0,1,"new jersey"
"12417",0,1,"new jersey"
"12418",0,1,"new jersey"
"12419",1,0,"new jersey"
"12420",0,1,"new jersey"
"12421",1,1,"new jersey"
"12422",1,1,"new jersey"
"12423",1,0,"new jersey"
"12424",0,0,"new jersey"
"12425",1,1,"new jersey"
"12426",0,1,"new jersey"
"12427",1,0,"new jersey"
"12428",0,0,"new jersey"
"12429",1,1,"new jersey"
"12430",0,0,"new jersey"
"12431",1,0,"new jersey"
"12432",1,1,"new jersey"
"12433",0,1,"new jersey"
"12434",1,1,"new jersey"
"12435",0,1,"new jersey"
"12436",1,0,"new jersey"
"12437",0,0,"new jersey"
"12438",0,1,"new jersey"
"12439",1,1,"new jersey"
"12440",0,0,"new jersey"
"12441",1,0,"new jersey"
"12442",1,0,"new jersey"
"12443",1,0,"new jersey"
"12444",1,1,"new jersey"
"12445",0,1,"new jersey"
"12446",0,1,"new jersey"
"12447",0,1,"new jersey"
"12448",1,1,"new jersey"
"12449",1,0,"new jersey"
"12450",1,1,"new jersey"
"12451",1,1,"new jersey"
"12452",0,0,"new jersey"
"12453",0,1,"new jersey"
"12454",1,1,"new jersey"
"12455",0,0,"new jersey"
"12456",0,1,"new jersey"
"12457",1,1,"new jersey"
"12458",1,1,"new jersey"
"12459",1,0,"new jersey"
"12460",1,0,"new jersey"
"12461",0,1,"new jersey"
"12462",0,1,"new jersey"
"12463",1,0,"new jersey"
"12464",0,0,"new jersey"
"12465",1,1,"new jersey"
"12466",0,1,"new jersey"
"12467",1,0,"new jersey"
"12468",1,0,"new jersey"
"12469",1,1,"new jersey"
"12470",0,0,"new jersey"
"12471",0,1,"new jersey"
"12472",0,1,"new jersey"
"12473",0,0,"new jersey"
"12474",0,1,"new jersey"
"12475",1,1,"new jersey"
"12476",0,1,"new jersey"
"12477",0,0,"new jersey"
"12478",1,1,"new jersey"
"12479",1,1,"new jersey"
"12480",0,1,"new jersey"
"12481",0,1,"new jersey"
"12482",0,0,"new jersey"
"12483",1,0,"new jersey"
"12484",0,1,"new jersey"
"12485",0,1,"new jersey"
"12486",1,0,"new jersey"
"12487",0,0,"new jersey"
"12488",0,0,"new jersey"
"12489",0,1,"new jersey"
"12490",0,1,"new jersey"
"12491",1,1,"new jersey"
"12492",1,1,"new jersey"
"12493",0,1,"new jersey"
"12494",1,1,"new jersey"
"12495",1,1,"new jersey"
"12496",0,1,"new jersey"
"12497",1,0,"new jersey"
"12498",1,0,"new jersey"
"12499",1,1,"new jersey"
"12500",0,0,"new jersey"
"12501",1,0,"new jersey"
"12502",0,1,"new jersey"
"12503",0,0,"new jersey"
"12504",1,1,"new jersey"
"12505",0,1,"new jersey"
"12506",1,0,"new jersey"
"12507",1,0,"new jersey"
"12508",0,0,"new jersey"
"12509",0,1,"new jersey"
"12510",0,1,"new jersey"
"12511",1,0,"new jersey"
"12512",1,0,"new jersey"
"12513",1,0,"new jersey"
"12514",0,0,"new jersey"
"12515",1,1,"new jersey"
"12516",0,1,"new jersey"
"12517",0,1,"new jersey"
"12518",1,0,"new jersey"
"12519",0,1,"new jersey"
"12520",1,0,"new jersey"
"12521",1,1,"new jersey"
"12522",1,1,"new jersey"
"12523",1,1,"new jersey"
"12524",1,1,"new jersey"
"12525",0,1,"new jersey"
"12526",0,1,"new jersey"
"12527",0,0,"new jersey"
"12528",1,0,"new jersey"
"12529",1,1,"new jersey"
"12530",1,1,"new jersey"
"12531",0,0,"new jersey"
"12532",1,0,"new jersey"
"12533",1,0,"new jersey"
"12534",0,1,"new jersey"
"12535",1,1,"new jersey"
"12536",1,1,"new jersey"
"12537",1,1,"new jersey"
"12538",1,0,"new jersey"
"12539",0,1,"new jersey"
"12540",1,1,"new jersey"
"12541",1,1,"new jersey"
"12542",0,1,"new jersey"
"12543",0,0,"new jersey"
"12544",1,1,"new jersey"
"12545",1,1,"new jersey"
"12546",1,0,"new jersey"
"12547",1,0,"new jersey"
"12548",1,0,"new jersey"
"12549",1,1,"new jersey"
"12550",1,1,"new jersey"
"12551",0,1,"new jersey"
"12552",0,1,"new jersey"
"12553",0,1,"new jersey"
"12554",1,1,"new jersey"
"12555",0,1,"new jersey"
"12556",0,1,"new jersey"
"12557",1,1,"new jersey"
"12558",0,0,"new jersey"
"12559",0,1,"new jersey"
"12560",1,0,"new jersey"
"12561",0,1,"new jersey"
"12562",0,1,"new jersey"
"12563",1,1,"new jersey"
"12564",0,1,"new jersey"
"12565",1,1,"new jersey"
"12566",1,1,"new jersey"
"12567",0,0,"new jersey"
"12568",1,0,"new jersey"
"12569",0,0,"new jersey"
"12570",1,1,"new jersey"
"12571",1,1,"new jersey"
"12572",0,1,"new jersey"
"12573",1,1,"new jersey"
"12574",1,1,"new jersey"
"12575",0,1,"new jersey"
"12576",1,1,"new jersey"
"12577",0,0,"new jersey"
"12578",1,0,"new jersey"
"12579",0,1,"new jersey"
"12580",0,1,"new jersey"
"12581",0,0,"new jersey"
"12582",0,1,"new jersey"
"12583",0,0,"new jersey"
"12584",1,1,"new jersey"
"12585",1,1,"new jersey"
"12586",0,1,"new jersey"
"12587",0,0,"new jersey"
"12588",1,1,"new jersey"
"12589",1,0,"new jersey"
"12590",0,1,"new jersey"
"12591",0,1,"new jersey"
"12592",1,0,"new jersey"
"12593",1,1,"new jersey"
"12594",0,1,"new jersey"
"12595",1,1,"new jersey"
"12596",0,1,"new jersey"
"12597",1,1,"new jersey"
"12598",1,0,"new jersey"
"12599",0,1,"new jersey"
"12600",0,1,"new jersey"
"12601",0,1,"new jersey"
"12602",1,1,"new jersey"
"12603",1,1,"new jersey"
"12604",1,1,"new jersey"
"12605",1,1,"new jersey"
"12606",0,1,"new jersey"
"12607",0,1,"new jersey"
"12608",0,1,"new jersey"
"12609",1,0,"new jersey"
"12610",1,1,"new jersey"
"12611",1,1,"new jersey"
"12612",1,1,"new jersey"
"12613",1,0,"new jersey"
"12614",0,1,"new jersey"
"12615",0,1,"new jersey"
"12616",1,1,"new jersey"
"12617",1,0,"new jersey"
"12618",1,0,"new jersey"
"12619",0,1,"new jersey"
"12620",1,0,"new jersey"
"12621",1,0,"new jersey"
"12622",1,1,"new jersey"
"12623",0,1,"new jersey"
"12624",1,0,"new jersey"
"12625",1,1,"new jersey"
"12626",1,1,"new jersey"
"12627",1,0,"new jersey"
"12628",0,1,"new jersey"
"12629",1,1,"new jersey"
"12630",0,0,"new jersey"
"12631",1,1,"new jersey"
"12632",0,1,"new jersey"
"12633",0,1,"new jersey"
"12634",0,1,"new jersey"
"12635",1,1,"new jersey"
"12636",0,1,"new jersey"
"12637",0,1,"new jersey"
"12638",0,1,"new jersey"
"12639",1,0,"new jersey"
"12640",1,1,"new jersey"
"12641",1,1,"new jersey"
"12642",0,1,"new jersey"
"12643",0,0,"new jersey"
"12644",1,1,"new jersey"
"12645",0,1,"new jersey"
"12646",1,1,"new jersey"
"12647",1,0,"new jersey"
"12648",1,1,"new jersey"
"12649",0,1,"new jersey"
"12650",1,1,"new jersey"
"12651",0,1,"new jersey"
"12652",1,1,"new jersey"
"12653",0,1,"new jersey"
"12654",1,0,"new jersey"
"12655",1,0,"new jersey"
"12656",0,0,"new jersey"
"12657",1,1,"new jersey"
"12658",1,1,"new jersey"
"12659",1,0,"new jersey"
"12660",0,1,"new jersey"
"12661",1,1,"new jersey"
"12662",1,0,"new jersey"
"12663",0,1,"new jersey"
"12664",1,1,"new jersey"
"12665",1,0,"new jersey"
"12666",1,0,"new jersey"
"12667",1,0,"new jersey"
"12668",1,1,"new jersey"
"12669",0,1,"new jersey"
"12670",0,1,"new jersey"
"12671",1,1,"new jersey"
"12672",1,1,"new jersey"
"12673",1,1,"new jersey"
"12674",1,0,"new jersey"
"12675",1,0,"new jersey"
"12676",0,1,"new jersey"
"12677",1,1,"new jersey"
"12678",1,1,"new jersey"
"12679",0,1,"new jersey"
"12680",1,1,"new jersey"
"12681",1,1,"new jersey"
"12682",0,0,"new jersey"
"12683",1,1,"new jersey"
"12684",1,0,"new jersey"
"12685",1,1,"new jersey"
"12686",1,0,"new jersey"
"12687",1,0,"new jersey"
"12688",0,1,"new jersey"
"12689",0,1,"new jersey"
"12690",0,1,"new jersey"
"12691",0,1,"new jersey"
"12692",0,1,"new jersey"
"12693",1,1,"new jersey"
"12694",0,0,"new jersey"
"12695",1,0,"new jersey"
"12696",1,0,"new jersey"
"12697",1,1,"new jersey"
"12698",0,1,"new jersey"
"12699",0,0,"new jersey"
"12700",1,1,"new jersey"
"12701",0,1,"new jersey"
"12702",0,0,"new jersey"
"12703",1,1,"new jersey"
"12704",1,1,"new jersey"
"12705",1,1,"new jersey"
"12706",1,1,"new jersey"
"12707",1,0,"new jersey"
"12708",1,1,"new jersey"
"12709",0,0,"new jersey"
"12710",1,0,"new jersey"
"12711",0,1,"new jersey"
"12712",0,1,"new jersey"
"12713",1,1,"new jersey"
"12714",1,1,"new jersey"
"12715",1,0,"new jersey"
"12716",1,0,"new jersey"
"12717",0,0,"new jersey"
"12718",1,1,"new jersey"
"12719",1,0,"new jersey"
"12720",1,1,"new jersey"
"12721",1,0,"new jersey"
"12722",1,0,"new jersey"
"12723",1,0,"new jersey"
"12724",0,1,"new jersey"
"12725",1,0,"new jersey"
"12726",0,1,"new jersey"
"12727",1,1,"new jersey"
"12728",0,1,"new jersey"
"12729",0,1,"new jersey"
"12730",0,0,"new jersey"
"12731",1,0,"new jersey"
"12732",0,1,"new jersey"
"12733",1,1,"new jersey"
"12734",0,0,"new jersey"
"12735",1,1,"new jersey"
"12736",1,0,"new jersey"
"12737",1,0,"new jersey"
"12738",0,1,"new jersey"
"12739",1,1,"new jersey"
"12740",0,1,"new jersey"
"12741",0,0,"new jersey"
"12742",0,1,"new jersey"
"12743",1,1,"new jersey"
"12744",0,1,"new jersey"
"12745",1,0,"new jersey"
"12746",0,0,"new jersey"
"12747",1,0,"new jersey"
"12748",0,1,"new jersey"
"12749",0,1,"new jersey"
"12750",1,1,"new jersey"
"12751",1,0,"new jersey"
"12752",1,0,"new jersey"
"12753",1,1,"new jersey"
"12754",1,1,"new jersey"
"12755",1,0,"new jersey"
"12756",1,1,"new jersey"
"12757",0,0,"new jersey"
"12758",0,1,"new jersey"
"12759",1,0,"new jersey"
"12760",1,0,"new jersey"
"12761",1,0,"new jersey"
"12762",1,0,"new jersey"
"12763",1,1,"new jersey"
"12764",1,0,"new jersey"
"12765",0,1,"new jersey"
"12766",0,0,"new jersey"
"12767",1,1,"new jersey"
"12768",0,0,"new jersey"
"12769",1,1,"new jersey"
"12770",0,0,"new jersey"
"12771",0,1,"new jersey"
"12772",0,1,"new jersey"
"12773",0,1,"new jersey"
"12774",1,1,"new jersey"
"12775",1,1,"new jersey"
"12776",1,0,"new jersey"
"12777",1,1,"new jersey"
"12778",1,1,"new jersey"
"12779",1,1,"new jersey"
"12780",1,0,"new jersey"
"12781",0,0,"new jersey"
"12782",1,1,"new jersey"
"12783",0,0,"new jersey"
"12784",0,1,"new jersey"
"12785",1,0,"new jersey"
"12786",0,1,"new jersey"
"12787",0,1,"new jersey"
"12788",1,0,"new jersey"
"12789",0,0,"new jersey"
"12790",0,1,"new jersey"
"12791",1,0,"new jersey"
"12792",0,1,"new jersey"
"12793",1,0,"new jersey"
"12794",1,1,"new jersey"
"12795",1,0,"new jersey"
"12796",0,0,"new jersey"
"12797",1,1,"new jersey"
"12798",1,0,"new jersey"
"12799",0,1,"new jersey"
"12800",0,0,"new jersey"
"12801",0,0,"new jersey"
"12802",0,1,"new jersey"
"12803",1,1,"new jersey"
"12804",0,0,"new jersey"
"12805",1,0,"new jersey"
"12806",1,0,"new jersey"
"12807",1,0,"new jersey"
"12808",1,1,"new jersey"
"12809",0,1,"new jersey"
"12810",0,1,"new jersey"
"12811",1,1,"new jersey"
"12812",1,1,"new jersey"
"12813",0,1,"new jersey"
"12814",1,1,"new jersey"
"12815",1,1,"new jersey"
"12816",1,1,"new jersey"
"12817",0,0,"new jersey"
"12818",1,0,"new jersey"
"12819",1,0,"new jersey"
"12820",0,1,"new jersey"
"12821",0,1,"new jersey"
"12822",1,0,"new jersey"
"12823",1,0,"new jersey"
"12824",0,0,"new jersey"
"12825",1,0,"new jersey"
"12826",0,0,"new jersey"
"12827",0,0,"new jersey"
"12828",1,0,"new jersey"
"12829",1,1,"new jersey"
"12830",0,1,"new jersey"
"12831",0,1,"new jersey"
"12832",0,0,"new jersey"
"12833",0,1,"new jersey"
"12834",0,1,"new jersey"
"12835",1,0,"new jersey"
"12836",1,0,"new jersey"
"12837",0,1,"new jersey"
"12838",1,1,"new jersey"
"12839",0,0,"new jersey"
"12840",1,1,"new jersey"
"12841",0,1,"new jersey"
"12842",1,1,"new jersey"
"12843",1,1,"new jersey"
"12844",0,0,"new jersey"
"12845",0,0,"new jersey"
"12846",0,1,"new jersey"
"12847",1,0,"new jersey"
"12848",0,1,"new jersey"
"12849",0,1,"new jersey"
"12850",1,0,"new jersey"
"12851",1,0,"new jersey"
"12852",1,1,"new jersey"
"12853",0,1,"new jersey"
"12854",1,0,"new jersey"
"12855",1,1,"new jersey"
"12856",1,1,"new jersey"
"12857",1,0,"new jersey"
"12858",1,0,"new jersey"
"12859",1,0,"new jersey"
"12860",0,1,"new jersey"
"12861",1,1,"new jersey"
"12862",0,0,"new jersey"
"12863",1,0,"new jersey"
"12864",1,0,"new mexico"
"12865",1,1,"new mexico"
"12866",1,1,"new mexico"
"12867",1,1,"new mexico"
"12868",1,1,"new mexico"
"12869",0,1,"new mexico"
"12870",1,0,"new mexico"
"12871",1,0,"new mexico"
"12872",1,1,"new mexico"
"12873",1,0,"new mexico"
"12874",1,1,"new mexico"
"12875",1,1,"new mexico"
"12876",1,0,"new mexico"
"12877",0,1,"new mexico"
"12878",1,1,"new mexico"
"12879",1,1,"new mexico"
"12880",1,1,"new mexico"
"12881",0,1,"new mexico"
"12882",1,1,"new mexico"
"12883",0,1,"new mexico"
"12884",1,1,"new mexico"
"12885",0,0,"new mexico"
"12886",1,1,"new mexico"
"12887",1,0,"new mexico"
"12888",0,0,"new mexico"
"12889",1,1,"new mexico"
"12890",0,1,"new mexico"
"12891",0,0,"new mexico"
"12892",0,1,"new mexico"
"12893",1,0,"new mexico"
"12894",1,0,"new mexico"
"12895",1,1,"new mexico"
"12896",0,1,"new mexico"
"12897",0,1,"new mexico"
"12898",1,1,"new mexico"
"12899",1,0,"new mexico"
"12900",1,1,"new mexico"
"12901",0,0,"new mexico"
"12902",0,1,"new mexico"
"12903",1,0,"new mexico"
"12904",1,0,"new mexico"
"12905",1,0,"new mexico"
"12906",1,0,"new mexico"
"12907",0,1,"new mexico"
"12908",1,0,"new mexico"
"12909",0,0,"new mexico"
"12910",0,1,"new mexico"
"12911",0,1,"new mexico"
"12912",0,1,"new mexico"
"12913",0,1,"new mexico"
"12914",1,0,"new mexico"
"12915",1,1,"new mexico"
"12916",1,1,"new mexico"
"12917",1,1,"new mexico"
"12918",0,0,"new mexico"
"12919",0,1,"new mexico"
"12920",1,0,"new mexico"
"12921",0,0,"new mexico"
"12922",1,0,"new mexico"
"12923",0,1,"new mexico"
"12924",1,0,"new mexico"
"12925",1,0,"new mexico"
"12926",1,1,"new mexico"
"12927",0,0,"new mexico"
"12928",0,1,"new mexico"
"12929",0,0,"new mexico"
"12930",1,0,"new mexico"
"12931",1,1,"new mexico"
"12932",1,0,"new mexico"
"12933",0,1,"new mexico"
"12934",0,1,"new mexico"
"12935",0,1,"new mexico"
"12936",1,1,"new mexico"
"12937",1,1,"new mexico"
"12938",0,1,"new mexico"
"12939",0,0,"new mexico"
"12940",1,0,"new mexico"
"12941",0,1,"new mexico"
"12942",1,0,"new mexico"
"12943",0,1,"new mexico"
"12944",1,1,"new mexico"
"12945",0,1,"new mexico"
"12946",1,1,"new mexico"
"12947",1,0,"new mexico"
"12948",1,0,"new mexico"
"12949",0,1,"new mexico"
"12950",0,1,"new mexico"
"12951",1,0,"new mexico"
"12952",0,1,"new mexico"
"12953",0,0,"new mexico"
"12954",1,1,"new mexico"
"12955",1,0,"new mexico"
"12956",1,1,"new mexico"
"12957",1,1,"new mexico"
"12958",1,0,"new mexico"
"12959",1,1,"new mexico"
"12960",1,1,"new mexico"
"12961",1,1,"new mexico"
"12962",0,0,"new mexico"
"12963",1,1,"new mexico"
"12964",0,1,"new mexico"
"12965",0,1,"new mexico"
"12966",0,1,"new mexico"
"12967",1,1,"new mexico"
"12968",0,1,"new mexico"
"12969",0,1,"new mexico"
"12970",0,0,"new mexico"
"12971",0,1,"new mexico"
"12972",1,1,"new mexico"
"12973",1,0,"new mexico"
"12974",0,1,"new mexico"
"12975",0,1,"new mexico"
"12976",1,1,"new mexico"
"12977",1,0,"new mexico"
"12978",0,1,"new mexico"
"12979",1,0,"new mexico"
"12980",0,1,"new mexico"
"12981",0,1,"new mexico"
"12982",1,1,"new mexico"
"12983",0,1,"new mexico"
"12984",1,1,"new mexico"
"12985",1,1,"new mexico"
"12986",1,1,"new mexico"
"12987",1,1,"new mexico"
"12988",0,1,"new mexico"
"12989",0,1,"new mexico"
"12990",1,1,"new mexico"
"12991",1,0,"new mexico"
"12992",0,1,"new mexico"
"12993",1,0,"new mexico"
"12994",0,0,"new mexico"
"12995",0,1,"new mexico"
"12996",0,1,"new mexico"
"12997",0,1,"new mexico"
"12998",1,1,"new mexico"
"12999",0,0,"new mexico"
"13000",1,1,"new mexico"
"13001",1,1,"new mexico"
"13002",1,1,"new mexico"
"13003",1,0,"new mexico"
"13004",1,1,"new mexico"
"13005",1,1,"new mexico"
"13006",1,1,"new mexico"
"13007",0,0,"new mexico"
"13008",1,1,"new mexico"
"13009",1,0,"new mexico"
"13010",1,0,"new mexico"
"13011",0,1,"new mexico"
"13012",1,0,"new mexico"
"13013",1,1,"new mexico"
"13014",1,0,"new mexico"
"13015",0,1,"new mexico"
"13016",1,0,"new mexico"
"13017",1,0,"new mexico"
"13018",0,1,"new mexico"
"13019",1,1,"new mexico"
"13020",0,1,"new mexico"
"13021",0,0,"new mexico"
"13022",0,0,"new mexico"
"13023",1,0,"new mexico"
"13024",1,0,"new mexico"
"13025",0,1,"new york"
"13026",0,1,"new york"
"13027",1,0,"new york"
"13028",1,0,"new york"
"13029",0,0,"new york"
"13030",1,1,"new york"
"13031",1,1,"new york"
"13032",1,0,"new york"
"13033",1,0,"new york"
"13034",1,1,"new york"
"13035",0,0,"new york"
"13036",1,0,"new york"
"13037",1,1,"new york"
"13038",1,0,"new york"
"13039",1,1,"new york"
"13040",1,1,"new york"
"13041",1,1,"new york"
"13042",1,1,"new york"
"13043",1,0,"new york"
"13044",1,0,"new york"
"13045",1,0,"new york"
"13046",1,1,"new york"
"13047",1,1,"new york"
"13048",1,0,"new york"
"13049",1,0,"new york"
"13050",0,1,"new york"
"13051",1,1,"new york"
"13052",1,1,"new york"
"13053",1,1,"new york"
"13054",1,0,"new york"
"13055",1,0,"new york"
"13056",1,1,"new york"
"13057",1,1,"new york"
"13058",1,1,"new york"
"13059",1,0,"new york"
"13060",0,1,"new york"
"13061",0,1,"new york"
"13062",1,0,"new york"
"13063",1,0,"new york"
"13064",1,0,"new york"
"13065",1,0,"new york"
"13066",1,0,"new york"
"13067",0,0,"new york"
"13068",1,0,"new york"
"13069",1,0,"new york"
"13070",1,1,"new york"
"13071",1,0,"new york"
"13072",0,1,"new york"
"13073",1,1,"new york"
"13074",1,0,"new york"
"13075",1,1,"new york"
"13076",0,1,"new york"
"13077",1,1,"new york"
"13078",1,0,"new york"
"13079",1,0,"new york"
"13080",1,1,"new york"
"13081",1,1,"new york"
"13082",1,1,"new york"
"13083",1,0,"new york"
"13084",1,0,"new york"
"13085",1,0,"new york"
"13086",1,0,"new york"
"13087",0,1,"new york"
"13088",1,1,"new york"
"13089",1,1,"new york"
"13090",0,1,"new york"
"13091",0,0,"new york"
"13092",0,0,"new york"
"13093",1,1,"new york"
"13094",1,1,"new york"
"13095",1,0,"new york"
"13096",0,1,"new york"
"13097",0,1,"new york"
"13098",1,1,"new york"
"13099",1,1,"new york"
"13100",1,0,"new york"
"13101",1,0,"new york"
"13102",1,1,"new york"
"13103",1,1,"new york"
"13104",0,1,"new york"
"13105",0,1,"new york"
"13106",0,0,"new york"
"13107",1,0,"new york"
"13108",1,1,"new york"
"13109",1,0,"new york"
"13110",1,1,"new york"
"13111",1,0,"new york"
"13112",0,0,"new york"
"13113",0,0,"new york"
"13114",1,0,"new york"
"13115",1,1,"new york"
"13116",1,0,"new york"
"13117",1,0,"new york"
"13118",0,1,"new york"
"13119",1,1,"new york"
"13120",0,0,"new york"
"13121",1,1,"new york"
"13122",1,1,"new york"
"13123",1,0,"new york"
"13124",1,1,"new york"
"13125",1,0,"new york"
"13126",0,0,"new york"
"13127",1,1,"new york"
"13128",1,1,"new york"
"13129",0,1,"new york"
"13130",1,0,"new york"
"13131",1,0,"new york"
"13132",0,0,"new york"
"13133",0,1,"new york"
"13134",1,0,"new york"
"13135",1,0,"new york"
"13136",1,0,"new york"
"13137",1,0,"new york"
"13138",1,1,"new york"
"13139",1,0,"new york"
"13140",1,0,"new york"
"13141",1,0,"new york"
"13142",1,1,"new york"
"13143",1,0,"new york"
"13144",0,1,"new york"
"13145",0,1,"new york"
"13146",0,0,"new york"
"13147",1,1,"new york"
"13148",1,0,"new york"
"13149",1,0,"new york"
"13150",0,0,"new york"
"13151",1,1,"new york"
"13152",1,0,"new york"
"13153",1,1,"new york"
"13154",0,0,"new york"
"13155",0,0,"new york"
"13156",1,0,"new york"
"13157",1,0,"new york"
"13158",1,1,"new york"
"13159",1,0,"new york"
"13160",0,1,"new york"
"13161",0,0,"new york"
"13162",1,1,"new york"
"13163",1,1,"new york"
"13164",0,1,"new york"
"13165",1,0,"new york"
"13166",0,0,"new york"
"13167",1,1,"new york"
"13168",0,1,"new york"
"13169",0,1,"new york"
"13170",1,0,"new york"
"13171",0,0,"new york"
"13172",1,0,"new york"
"13173",1,0,"new york"
"13174",1,1,"new york"
"13175",1,0,"new york"
"13176",1,0,"new york"
"13177",0,1,"new york"
"13178",1,1,"new york"
"13179",1,1,"new york"
"13180",0,1,"new york"
"13181",1,1,"new york"
"13182",1,0,"new york"
"13183",1,0,"new york"
"13184",0,1,"new york"
"13185",0,1,"new york"
"13186",1,0,"new york"
"13187",0,1,"new york"
"13188",1,1,"new york"
"13189",0,0,"new york"
"13190",0,1,"new york"
"13191",0,1,"new york"
"13192",1,0,"new york"
"13193",0,0,"new york"
"13194",0,1,"new york"
"13195",0,1,"new york"
"13196",1,1,"new york"
"13197",1,0,"new york"
"13198",1,0,"new york"
"13199",0,1,"new york"
"13200",0,1,"new york"
"13201",0,1,"new york"
"13202",0,1,"new york"
"13203",1,0,"new york"
"13204",1,1,"new york"
"13205",0,0,"new york"
"13206",1,1,"new york"
"13207",1,0,"new york"
"13208",1,0,"new york"
"13209",0,0,"new york"
"13210",1,0,"new york"
"13211",0,1,"new york"
"13212",1,0,"new york"
"13213",0,1,"new york"
"13214",0,0,"new york"
"13215",0,1,"new york"
"13216",1,0,"new york"
"13217",1,1,"new york"
"13218",1,0,"new york"
"13219",1,0,"new york"
"13220",0,1,"new york"
"13221",1,0,"new york"
"13222",0,1,"new york"
"13223",1,1,"new york"
"13224",1,0,"new york"
"13225",1,1,"new york"
"13226",1,0,"new york"
"13227",1,0,"new york"
"13228",1,1,"new york"
"13229",1,0,"new york"
"13230",0,1,"new york"
"13231",1,0,"new york"
"13232",0,1,"new york"
"13233",1,1,"new york"
"13234",0,0,"new york"
"13235",0,0,"new york"
"13236",1,1,"new york"
"13237",0,1,"new york"
"13238",0,1,"new york"
"13239",0,0,"new york"
"13240",0,1,"new york"
"13241",1,0,"new york"
"13242",0,1,"new york"
"13243",0,1,"new york"
"13244",0,0,"new york"
"13245",0,0,"new york"
"13246",1,0,"new york"
"13247",1,1,"new york"
"13248",1,1,"new york"
"13249",1,0,"new york"
"13250",1,0,"new york"
"13251",0,1,"new york"
"13252",0,1,"new york"
"13253",1,0,"new york"
"13254",0,1,"new york"
"13255",1,1,"new york"
"13256",1,0,"new york"
"13257",1,1,"new york"
"13258",1,1,"new york"
"13259",1,0,"new york"
"13260",1,0,"new york"
"13261",1,1,"new york"
"13262",1,1,"new york"
"13263",1,0,"new york"
"13264",1,1,"new york"
"13265",1,0,"new york"
"13266",1,1,"new york"
"13267",0,0,"new york"
"13268",1,1,"new york"
"13269",0,0,"new york"
"13270",0,1,"new york"
"13271",1,0,"new york"
"13272",1,0,"new york"
"13273",1,0,"new york"
"13274",0,0,"new york"
"13275",0,1,"new york"
"13276",1,0,"new york"
"13277",0,0,"new york"
"13278",0,0,"new york"
"13279",1,0,"new york"
"13280",0,1,"new york"
"13281",1,1,"new york"
"13282",0,1,"new york"
"13283",0,0,"new york"
"13284",0,0,"new york"
"13285",0,1,"new york"
"13286",0,0,"new york"
"13287",1,0,"new york"
"13288",1,1,"new york"
"13289",1,0,"new york"
"13290",1,1,"new york"
"13291",0,1,"new york"
"13292",0,1,"new york"
"13293",0,1,"new york"
"13294",0,0,"new york"
"13295",1,0,"new york"
"13296",0,0,"new york"
"13297",1,1,"new york"
"13298",1,1,"new york"
"13299",0,1,"new york"
"13300",0,0,"new york"
"13301",0,0,"new york"
"13302",0,1,"new york"
"13303",0,0,"new york"
"13304",1,0,"new york"
"13305",1,0,"new york"
"13306",0,0,"new york"
"13307",1,1,"new york"
"13308",1,1,"new york"
"13309",1,1,"new york"
"13310",1,0,"new york"
"13311",1,0,"new york"
"13312",0,0,"new york"
"13313",0,1,"new york"
"13314",0,1,"new york"
"13315",0,1,"new york"
"13316",1,1,"new york"
"13317",1,1,"new york"
"13318",0,1,"new york"
"13319",0,1,"new york"
"13320",1,1,"new york"
"13321",0,1,"new york"
"13322",0,0,"new york"
"13323",0,1,"new york"
"13324",0,1,"new york"
"13325",1,1,"new york"
"13326",1,0,"new york"
"13327",1,1,"new york"
"13328",1,1,"new york"
"13329",0,1,"new york"
"13330",1,1,"new york"
"13331",1,1,"new york"
"13332",0,0,"new york"
"13333",1,0,"new york"
"13334",0,1,"new york"
"13335",0,0,"new york"
"13336",0,0,"new york"
"13337",1,0,"new york"
"13338",0,0,"new york"
"13339",1,0,"new york"
"13340",1,1,"new york"
"13341",1,0,"new york"
"13342",1,0,"new york"
"13343",0,0,"new york"
"13344",1,0,"new york"
"13345",1,1,"new york"
"13346",1,1,"new york"
"13347",0,1,"new york"
"13348",0,0,"new york"
"13349",1,1,"new york"
"13350",1,0,"new york"
"13351",1,0,"new york"
"13352",0,0,"new york"
"13353",1,0,"new york"
