Id,Label
1228,4
1229,0
1230,1
1231,4
1232,2
1233,4
1234,4
1235,1
1236,1
1237,3
1238,2
1239,1
1240,0
1241,3
1242,3
1243,0
1244,3
1245,1
1246,2
1247,1
1248,4
1249,2
1250,2
1251,1
1252,3
1253,1
1254,3
1255,3
1256,3
1257,3
1258,2
1259,2
1260,0
1261,3
1262,3
1263,3
1264,3
1265,1
1266,1
1267,3
1268,2
1269,2
1270,1
1271,2
1272,3
1273,4
1274,1
1275,1
1276,0
1277,2
1278,4
1279,2
1280,1
1281,1
1282,0
1283,3
1284,2
1285,1
1286,0
1287,3
1288,3
1289,2
1290,0
1291,0
1292,1
1293,3
1294,3
1295,0
1296,4
1297,0
1298,2
1299,3
1300,3
1301,3
1302,0
1303,4
1304,1
1305,3
1306,3
1307,2
1308,1
1309,1
1310,1
1311,4
1312,3
1313,3
1314,1
1315,2
1316,4
1317,4
1318,2
1319,4
1320,3
1321,3
1322,0
1323,4
1324,4
1325,3
1326,1
1327,3
1328,3
1329,3
1330,3
1331,2
1332,0
1333,4
1334,4
1335,0
1336,2
1337,2
1338,4
1339,1
1340,2
1341,3
1342,2
1343,4
1344,2
1345,3
1346,3
1347,1
1348,0
1349,1
1350,0
1351,4
1352,2
1353,0
1354,1
1355,3
1356,1
1357,4
1358,3
1359,1
1360,4
1361,2
1362,2
1363,1
1364,0
1365,0
1366,2
1367,1
1368,3
1369,2
1370,4
1371,2
1372,2
1373,4
1374,4
1375,3
1376,4
1377,4
1378,1
1379,0
1380,3
1381,4
1382,4
1383,0
1384,3
1385,2
1386,1
1387,0
1388,4
1389,1
1390,2
1391,3
1392,1
1393,4
1394,0
1395,3
1396,1
1397,0
1398,1
1399,0
1400,1
1401,4
1402,1
1403,1
1404,1
1405,4
1406,1
1407,2
1408,3
1409,1
1410,3
1411,1
1412,0
1413,4
1414,1
1415,4
1416,3
1417,2
1418,0
1419,3
1420,2
1421,4
1422,1
1423,3
1424,3
1425,3
1426,1
1427,2
1428,1
1429,2
1430,2
1431,2
1432,3
1433,3
1434,2
1435,0
1436,4
1437,1
1438,1
1439,1
1440,1
1441,0
1442,2
1443,2
1444,3
1445,2
1446,1
1447,0
1448,1
1449,0
1450,1
1451,0
1452,1
1453,0
1454,3
1455,1
1456,3
1457,2
1458,2
1459,1
1460,3
1461,0
1462,2
1463,0
1464,3
1465,3
1466,2
1467,3
1468,4
1469,1
1470,4
1471,1
1472,3
1473,3
1474,0
1475,4
1476,2
1477,0
1478,0
1479,3
1480,1
1481,1
1482,0
1483,1
1484,3
1485,4
1486,3
1487,2
1488,4
1489,1
1490,2
1491,0
1492,3
1493,2
1494,2
1495,2
1496,0
1497,1
1498,3
1499,0
1500,0
1501,1
1502,0
1503,2
1504,0
1505,0
1506,1
1507,3
1508,0
1509,1
1510,1
1511,1
1512,4
1513,0
1514,0
1515,3
1516,3
1517,0
1518,0
1519,2
1520,2
1521,2
1522,1
1523,4
1524,4
1525,2
1526,4
1527,4
1528,4
1529,4
1530,3
1531,2
1532,4
1533,3
1534,0
1535,0
1536,3
1537,3
1538,2
1539,1
1540,4
1541,0
1542,1
1543,0
1544,2
1545,3
1546,2
1547,4
1548,0
1549,1
1550,4
1551,3
1552,2
1553,1
1554,0
1555,3
1556,3
1557,1
1558,0
1559,0
1560,2
1561,2
1562,3
1563,3
1564,3
1565,0
1566,0
1567,2
1568,3
1569,0
1570,0
1571,3
1572,3
1573,3
1574,0
1575,2
1576,2
1577,3
1578,4
1579,0
1580,0
1581,2
1582,1
1583,4
1584,4
1585,1
1586,3
1587,0
1588,2
1589,2
1590,4
1591,3
1592,3
1593,2
1594,1
1595,2
1596,4
1597,3
1598,0
1599,4
1600,2
1601,4
1602,0
1603,3
1604,0
1605,0
1606,2
1607,4
1608,3
1609,0
1610,1
1611,1
1612,4
1613,3
1614,4
1615,4
1616,3
1617,3
1618,4
1619,1
1620,1
1621,0
1622,4
1623,1
1624,4
1625,0
1626,2
1627,0
1628,4
1629,1
1630,4
1631,0
1632,0
1633,3
1634,1
1635,4
1636,2
1637,3
1638,0
1639,4
1640,2
1641,3
1642,2
1643,0
1644,4
1645,2
1646,4
1647,4
1648,3
1649,3
1650,3
1651,3
1652,3
1653,2
1654,1
1655,1
1656,0
1657,3
1658,3
1659,4
1660,2
1661,4
1662,4
1663,4
1664,2
1665,0
1666,3
1667,0
1668,2
1669,4
1670,0
1671,1
1672,0
1673,4
1674,3
1675,4
1676,0
1677,0
1678,1
1679,3
1680,0
1681,1
1682,4
1683,1
1684,4
1685,2
1686,0
1687,1
1688,4
1689,4
1690,1
1691,3
1692,2
1693,1
1694,3
1695,2
1696,0
1697,0
1698,2
1699,0
1700,2
1701,1
1702,2
1703,0
1704,1
1705,2
1706,0
1707,2
1708,0
1709,4
1710,0
1711,3
1712,4
1713,2
1714,0
1715,4
1716,0
1717,3
1718,4
1719,3
1720,1
1721,3
1722,2
1723,3
1724,0
1725,1
1726,3
1727,3
1728,3
1729,4
1730,1
1731,4
1732,3
1733,3
1734,2
1735,1
1736,0
1737,3
1738,3
1739,4
1740,2
1741,2
1742,4
1743,0
1744,1
1745,2
1746,0
1747,4
1748,1
1749,1
1750,1
1751,0
1752,4
1753,0
1754,0
1755,0
1756,1
1757,4
1758,2
1759,4
1760,1
1761,1
1762,2
1763,4
1764,2
1765,4
1766,0
1767,2
1768,3
1769,4
1770,4
1771,1
1772,1
1773,0
1774,4
1775,1
1776,4
1777,2
1778,3
1779,4
1780,0
1781,2
1782,1
1783,1
1784,4
1785,0
1786,1
1787,1
1788,4
1789,2
1790,3
1791,4
1792,2
1793,2
1794,2
1795,2
1796,1
1797,2
1798,1
1799,0
1800,4
1801,2
1802,0
1803,1
1804,1
1805,0
1806,4
1807,3
1808,0
1809,1
1810,3
1811,1
1812,1
1813,2
1814,0
1815,3
1816,1
1817,4
1818,4
1819,3
1820,0
1821,1
1822,0
1823,2
1824,3
1825,1
1826,1
1827,0
1828,3
1829,4
1830,4
1831,0
1832,2
1833,3
1834,2
1835,2
1836,3
1837,4
1838,4
1839,3
1840,0
1841,2
1842,3
1843,4
1844,2
1845,4
1846,3
1847,3
1848,3
1849,3
1850,4
1851,1
1852,3
1853,3
1854,2
1855,1
1856,2
1857,3
1858,0
1859,4
1860,3
1861,3
1862,2
1863,1
1864,2
1865,1
1866,0
1867,3
1868,0
1869,1
1870,0
1871,0
1872,2
1873,4
1874,4
1875,4
1876,3
1877,1
1878,0
1879,0
1880,3
1881,1
1882,1
1883,2
1884,2
1885,2
1886,2
1887,3
1888,0
1889,3
1890,0
1891,0
1892,0
1893,0
1894,1
1895,2
1896,1
1897,4
1898,3
1899,1
1900,1
1901,0
1902,1
1903,2
1904,1
1905,3
1906,4
1907,4
1908,1
1909,4
1910,4
1911,4
1912,2
1913,2
1914,0
1915,0
1916,0
1917,4
1918,2
1919,2
1920,2
1921,1
1922,0
1923,1
1924,0
1925,2
1926,4
1927,4
1928,3
1929,4
1930,1
1931,1
1932,2
1933,1
1934,3
1935,3
1936,1
1937,1
1938,2
1939,1
1940,2
1941,0
1942,4
1943,3
1944,0
1945,1
1946,1
1947,1
1948,1
1949,1
1950,4
1951,3
1952,1
1953,3
1954,0
1955,4
1956,3
1957,4
1958,0
1959,0
1960,0
1961,3
1962,4
1963,1
1964,4
1965,0
1966,0
1967,2
1968,3
1969,4
1970,0
1971,1
1972,4
1973,0
1974,1
1975,0
1976,4
1977,0
1978,0
1979,3
1980,4
1981,4
1982,4
1983,1
1984,2
1985,0
1986,4
1987,1
1988,4
1989,4
1990,2
1991,4
1992,4
1993,0
1994,3
1995,0
1996,0
1997,1
1998,1
1999,4
2000,4
2001,0
2002,0
2003,0
2004,1
2005,4
2006,2
2007,3
2008,1
2009,2
2010,4
2011,2
2012,2
2013,4
2014,1
2015,1
2016,0
2017,1
2018,4
2019,4
2020,0
2021,4
2022,1
2023,0
2024,4
2025,1
2026,1
2027,4
2028,0
2029,1
2030,1
2031,0
2032,2
2033,4
2034,2
2035,0
2036,2
2037,4
2038,2
2039,4
2040,1
2041,4
2042,2
2043,0
2044,3
2045,2
2046,2
2047,0
2048,3
2049,2
2050,3
2051,0
2052,3
2053,3
2054,4
2055,2
2056,3
2057,2
2058,4
2059,1
2060,4
2061,3
2062,1
2063,4
2064,3
2065,1
2066,0
2067,3
2068,2
2069,4
2070,2
2071,0
2072,2
2073,3
2074,1
2075,0
2076,0
2077,2
2078,2
2079,3
2080,3
2081,0
2082,3
2083,4
2084,2
2085,2
2086,2
2087,0
2088,1
2089,4
2090,1
2091,3
2092,1
2093,2
2094,0
2095,4
2096,4
2097,0
2098,3
2099,4
2100,0
2101,0
2102,3
2103,2
2104,2
2105,2
2106,0
2107,2
2108,1
2109,1
2110,0
2111,1
2112,2
2113,1
2114,4
2115,2
2116,2
2117,0
2118,2
2119,3
2120,2
2121,2
2122,2
2123,1
2124,0
2125,0
2126,1
2127,4
2128,0
2129,4
2130,0
2131,1
2132,2
2133,4
2134,2
2135,2
2136,1
2137,1
2138,2
2139,4
2140,3
2141,2
2142,3
2143,1
2144,4
2145,0
2146,3
2147,1
2148,0
2149,3
2150,0
2151,3
2152,2
2153,1
2154,3
2155,2
2156,3
2157,2
2158,3
2159,4
2160,2
2161,1
2162,3
2163,1
2164,3
2165,1
2166,1
2167,4
2168,2
2169,0
2170,3
2171,1
2172,1
2173,2
2174,1
2175,3
2176,0
2177,0
2178,2
2179,3
2180,2
2181,0
2182,4
2183,0
2184,0
2185,1
2186,0
2187,3
2188,1
2189,3
2190,2
2191,4
2192,3
2193,0
2194,0
2195,0
2196,4
2197,3
2198,3
2199,3
2200,0
2201,2
2202,2
2203,4
2204,0
2205,4
2206,3
2207,4
2208,0
2209,1
2210,0
2211,3
2212,0
2213,3
2214,2
2215,2
2216,1
2217,1
2218,3
2219,0
2220,4
2221,4
2222,2
2223,3
2224,3
2225,3
2226,3
2227,1
2228,4
2229,0
2230,0
2231,2
2232,0
2233,1
2234,1
2235,4
2236,1
2237,0
2238,4
2239,3
2240,3
2241,3
2242,3
2243,2
2244,4
2245,0
2246,1
2247,1
2248,4
2249,4
2250,0
2251,1
2252,3
2253,1
2254,0
2255,2
2256,1
2257,2
2258,0
2259,2
2260,2
2261,4
2262,0
2263,3
2264,3
2265,0
2266,3
2267,2
2268,4
2269,0
2270,1
2271,0
2272,1
2273,4
2274,4
2275,1
2276,2
2277,4
2278,0
2279,3
2280,1
2281,1
2282,2
2283,1
2284,0
2285,2
2286,4
2287,1
2288,2
2289,4
2290,0
2291,4
2292,2
2293,0
2294,4
2295,2
2296,0
2297,3
2298,4
2299,1
2300,4
2301,3
2302,2
2303,4
2304,2
2305,0
2306,3
2307,2
2308,1
2309,2
2310,2
2311,4
2312,0
2313,1
2314,0
2315,3
2316,1
2317,0
2318,2
2319,2
2320,3
2321,0
2322,4
2323,2
2324,2
2325,0
2326,1
2327,1
2328,1
2329,2
2330,0
2331,0
2332,3
2333,4
2334,3
2335,3
2336,1
2337,2
2338,2
2339,3
2340,3
2341,1
2342,1
2343,0
2344,0
2345,1
2346,1
2347,1
2348,1
2349,0
2350,3
2351,2
2352,2
2353,1
2354,4
2355,0
2356,3
2357,1
2358,1
2359,1
2360,1
2361,3
2362,2
2363,3
2364,4
2365,4
2366,2
2367,4
2368,4
2369,3
2370,0
2371,3
2372,4
2373,0
2374,4
2375,2
2376,0
2377,0
2378,0
2379,4
2380,0
2381,0
2382,2
2383,0
2384,2
2385,1
2386,0
2387,0
2388,4
2389,4
2390,3
2391,4
2392,3
2393,4
2394,1
2395,3
2396,3
2397,2
2398,4
2399,1
2400,3
2401,4
2402,2
2403,2
2404,2
2405,3
2406,1
2407,2
2408,1
2409,1
2410,3
2411,2
2412,4
2413,1
2414,2
2415,0
2416,2
2417,0
2418,1
2419,0
2420,3
2421,0
2422,1
2423,4
2424,4
2425,4
2426,4
2427,2
2428,2
2429,1
2430,4
2431,1
2432,2
2433,3
2434,2
2435,2
2436,2
2437,2
2438,0
2439,4
2440,1
2441,3
2442,3
2443,0
2444,1
2445,1
2446,3
2447,1
2448,2
2449,3
2450,0
2451,2
2452,1
2453,0
2454,0
2455,4
2456,1
2457,1
2458,2
2459,2
2460,2
2461,1
2462,4
2463,0
2464,3
2465,3
2466,2
2467,1
2468,0
2469,0
2470,0
2471,2
2472,0
2473,4
2474,2
2475,4
2476,2
2477,1
2478,2
2479,3
2480,1
2481,1
2482,2
2483,2
2484,2
2485,3
2486,2
2487,4
2488,2
2489,0
2490,4
2491,4
2492,2
2493,3
2494,2
2495,3
2496,1
2497,2
2498,4
2499,1
2500,2
2501,3
2502,4
2503,2
2504,2
2505,3
2506,4
2507,1
2508,0
2509,1
2510,4
2511,0
2512,2
2513,3
2514,0
2515,0
2516,1
2517,1
2518,1
2519,2
2520,2
2521,4
2522,2
2523,2
2524,1
2525,1
2526,3
2527,2
2528,0
2529,3
2530,3
2531,3
2532,0
2533,3
2534,2
2535,1
2536,3
2537,4
2538,0
2539,0
2540,0
2541,4
2542,0
2543,2
2544,0
2545,3
2546,2
2547,1
2548,2
2549,1
2550,3
2551,1
2552,2
2553,3
2554,4
2555,2
2556,1
2557,0
2558,0
2559,3
2560,2
2561,2
2562,1
2563,1
2564,0
2565,4
2566,1
2567,0
2568,3
2569,0
2570,0
2571,1
2572,0
2573,1
2574,4
2575,4
2576,2
2577,1
2578,4
2579,1
2580,1
2581,3
2582,4
2583,4
2584,2
2585,1
2586,0
2587,0
2588,3
2589,4
2590,1
2591,3
2592,0
2593,4
2594,4
2595,3
2596,1
2597,2
2598,4
2599,2
2600,2
2601,4
2602,4
2603,2
2604,3
2605,3
2606,1
2607,0
2608,0
2609,3
2610,4
2611,4
2612,0
2613,2
2614,2
2615,4
2616,2
2617,0
2618,3
2619,3
2620,3
2621,2
2622,4
2623,2
2624,1
2625,1
2626,1
2627,0
2628,4
2629,2
2630,3
2631,0
2632,2
2633,1
2634,1
2635,3
2636,0
2637,4
2638,3
2639,4
2640,3
2641,0
2642,0
2643,2
2644,3
2645,2
2646,3
2647,0
2648,0
2649,3
2650,3
2651,0
2652,3
2653,3
2654,2
2655,1
2656,4
2657,4
2658,3
2659,4
2660,1
2661,1
2662,1
2663,2
2664,0
2665,0
2666,2
2667,3
2668,1
2669,0
2670,0
2671,3
2672,3
2673,0
2674,1
2675,3
2676,0
2677,4
2678,3
2679,4
2680,3
2681,2
2682,2
2683,0
2684,0
2685,2
2686,0
2687,3
2688,2
2689,4
2690,0
2691,0
2692,3
2693,2
2694,2
2695,4
2696,4
2697,0
2698,4
2699,4
2700,1
2701,0
2702,0
2703,4
2704,1
2705,3
2706,2
2707,4
2708,2
2709,3
2710,4
2711,3
2712,4
2713,0
2714,3
2715,3
2716,1
2717,1
2718,1
2719,2
2720,1
2721,2
2722,2
2723,0
2724,2
2725,3
2726,4
2727,2
2728,1
2729,0
2730,3
2731,0
2732,3
2733,3
2734,0
2735,2
2736,4
2737,0
2738,4
2739,1
2740,2
2741,4
2742,4
2743,3
2744,1
2745,3
2746,4
2747,3
2748,4
2749,1
2750,0
2751,0
2752,1
2753,3
2754,3
2755,0
2756,1
2757,3
2758,2
2759,1
2760,4
2761,4
2762,4
2763,4
2764,0
2765,1
2766,0
2767,1
2768,4
2769,0
2770,3
2771,0
2772,3
2773,3
2774,3
2775,1
2776,1
2777,4
2778,2
2779,0
2780,4
2781,0
2782,4
2783,3
2784,3
2785,2
2786,3
2787,2
2788,0
2789,2
2790,2
2791,0
2792,4
2793,3
2794,4
2795,4
2796,2
2797,0
2798,3
2799,0
2800,1
2801,4
2802,3
2803,1
2804,3
2805,2
2806,1
2807,1
2808,0
2809,3
2810,0
2811,2
2812,4
2813,1
2814,1
2815,1
2816,2
2817,2
2818,3
2819,2
2820,1
2821,1
2822,3
2823,0
2824,1
2825,1
2826,1
2827,2
2828,0
2829,2
2830,1
2831,1
2832,3
2833,2
2834,4
2835,0
2836,2
2837,4
2838,3
2839,2
2840,4
2841,0
2842,3
2843,1
2844,3
2845,1
2846,2
2847,2
2848,0
2849,0
2850,1
2851,3
2852,3
2853,0
2854,3
2855,4
2856,1
2857,3
2858,1
2859,3
2860,4
2861,1
2862,4
2863,4
2864,1
2865,1
2866,2
2867,1
2868,1
2869,2
2870,0
2871,1
2872,2
2873,4
2874,0
2875,2
2876,3
2877,0
2878,2
2879,1
2880,1
2881,1
2882,1
2883,4
2884,0
2885,1
2886,3
2887,4
2888,1
2889,1
2890,2
2891,1
2892,3
2893,3
2894,3
2895,0
2896,4
2897,2
2898,3
2899,3
2900,2
2901,0
2902,1
2903,1
2904,1
2905,2
2906,0
2907,2
2908,2
2909,2
2910,3
2911,3
2912,0
2913,3
2914,1
2915,2
2916,4
2917,2
2918,1
2919,0
2920,1
2921,3
2922,1
2923,0
2924,3
2925,0
2926,0
2927,1
2928,0
2929,4
2930,3
2931,0
2932,2
2933,0
2934,2
2935,2
2936,3
2937,0
2938,3
2939,4
2940,1
2941,3
2942,2
2943,3
2944,4
2945,2
2946,4
2947,4
2948,0
2949,0
2950,2
2951,2
2952,2
2953,1
2954,2
2955,0
2956,2
2957,0
2958,3
2959,2
2960,3
2961,1
2962,3
2963,1
2964,2
2965,0
2966,1
2967,0
2968,3
2969,0
2970,4
2971,4
2972,1
2973,0
2974,0
2975,2
2976,4
2977,2
2978,0
2979,2
2980,3
2981,0
2982,3
2983,3
2984,3
2985,0
2986,4
2987,4
2988,1
2989,1
2990,2
2991,0
2992,1
2993,4
2994,4
2995,4
2996,1
